Boat,Category,Club,Courses_Nat,Division,Name,Num_Courses,Points,Points_Club,Rank,Scratch,Year
C1H,S,Canoe Kayak Pontarlier,"
			1997		"
K1D,V4,U.s.c. Nay Canoe Kayak,"
			0		",niveau,Anne-lise Bardet,"
			2		","
			327.51		",0,"
			2151		","
			329		","
			1974		"
K1H,S,Red Star Club Champigny,"
			0		",niveau,Ianis Fleury,"
			2		","
			334.69		",0,"
			2152		","
			1055		","
			2001		"
C1H,S,Club De Canoe-kayak Des Ecrins,"
			0		",niveau,Gael Adisson,"
			2		","
			363.83		",0,"
			2153		","
			482		","
			2001		"
K1H,S,Canoe Kayak Uzerche,"
			0		",niveau,Alexis Dorey,"
			2		","
			369.34		",0,"
			2154		","
			1056		","
			1999		"
K1H,V4,Club Loisirs Pop. Lochrist,"
			0		",niveau,Johann Lorcy,"
			2		","
			374.9		",0,"
			2155		","
			1057		","
			1973		"
C1D,S,Torcy Canoe Kayak,"
			0		",niveau,Loan Battistuzzi,"
			2		","
			392.98		",0,"
			2156		","
			181		","
			2002		"
C1H,S,Canoe Kayak Club Sabolien,"
			0		",niveau,Florian Busson,"
			2		","
			410.85		",0,"
			2157		","
			483		","
			2001		"
K1H,S,Kayak Club Pont Rean,"
			0		",niveau,Maxence Guiziou,"
			2		","
			421.49		",0,"
			2158		","
			1058		","
			1999		"
K1H,S,Canoe Kayak De Quimperle,"
			0		",niveau,Malo Marquet,"
			2		","
			427.37		",0,"
			2159		","
			1059		","
			2002		"
K1H,V1,Canoe Kayak Toulousain,"
			0		",niveau,Jean-francois Souville,"
			2		","
			442.72		",0,"
			2160		","
			1060		","
			1985		"
C1H,S,Torcy Canoe Kayak,"
			0		",niveau,Vincent Delahaye,"
			2		","
			443.12		",0,"
			2161		","
			484		","
			2000		"
K1H,V1,Canoe Kayak Du Pays De Broceliande,"
			0		",niveau,Melaine Pichard,"
			2		","
			445.48		",0,"
			2162		","
			1061		","
			1986		"
K1H,S,Lannion Canoe Kayak,"
			0		",niveau,Gwenole Noyalet,"
			2		","
			453.7		",0,"
			2163		","
			1062		","
			2003		"
K1H,V5,Etoile Amou Canoe Kayak,"
			0		",niveau,Jean Dayraut,"
			2		","
			480.72		",0,"
			2164		","
			1063		","
			1965		"
C1H,S,Golbey Epinal St Nabord,"
			0		",niveau,Lucas Latimier,"
			2		","
			492.68		",0,"
			2165		","
			485		","
			1998		"
K1H,S,Canoe Kayak Jarnac Sports,"
			0		",niveau,Adrien Ricaud,"
			2		","
			500.48		",0,"
			2166		","
			1064		","
			2001		"
K1D,S,Kayak Club Pont Rean,"
			0		",niveau,Elodie Morin - SÉrot,"
			2		","
			503.49		",0,"
			2167		","
			330		","
			2002		"
C1H,S,Cesson Sevigne Canoe Kayak Les Poissons Volants,"
			0		",niveau,Titouan Castryck,"
			2		","
			506.67		",0,"
			2168		","
			486		","
			2004		"
K1H,S,Torcy Canoe Kayak,"
			0		",niveau,Dimitri Tostain,"
			2		","
			507.9		",0,"
			2169		","
			1065		","
			2004		"
C2H,S,Canoe Kayak Club France,"
			0		",niveau,Hector Combes,"
			2		","
			512.7		",0,"
			2170		","
			60		","
			2000		"
C1H,J,F.l.canoe Kayak Chalonnes,"
			0		",niveau,ClÉment Davy,"
			2		","
			517.92		",0,"
			2171		","
			487		","
			2007		"
K1H,S,Canoe Kayak Lagny,"
			0		",niveau,Charles Dampeyrou,"
			2		","
			532.1		",0,"
			2172		","
			1066		","
			1997		"
C2H,S,Canoe Kayak Club Sabolien,"
			0		",niveau,Florian Busson,"
			2		","
			534.54		",0,"
			2173		","
			61		","
			2001		"
C2H,V1,Herouville Caen Canoë Kayak,"
			0		",niveau,Emeric Bertrand,"
			2		","
			539.01		",0,"
			2174		","
			62		","
			1978		"
K1H,V1,Niagara Canoe Kayak Club,"
			0		",niveau,Tiphaine Vaillant,"
			2		","
			549.26		",0,"
			2175		","
			1067		","
			1986		"
K1H,S,Chateauneuf Vibrac CanoË Kayak,"
			0		",niveau,Edouard Patry,"
			2		","
			552.07		",0,"
			2176		","
			1068		","
			2004		"
K1H,S,La Roche Derrien Canoe Kayak,"
			0		",niveau,Steven Henry,"
			2		","
			553.12		",0,"
			2177		","
			1069		","
			2001		"
K1H,S,Plumeliau Canoe Kayak ,"
			0		",niveau,Nathan Corfmat,"
			2		","
			553.97		",0,"
			2178		","
			1070		","
			2003		"
K1H,J,Canoe Kayak Val De Sarre,"
			0		",niveau,Victor Scheffzek,"
			2		","
			555.23		",0,"
			2179		","
			1071		","
			2006		"
K1H,J,Niagara Canoe Kayak Club,"
			0		",niveau,Gabriel Raggi,"
			2		","
			564.97		",0,"
			2180		","
			1072		","
			2007		"
K1H,S,Canoe Kayak Club France,"
			0		",niveau,Alexandre Ghirardi,"
			2		","
			571.82		",0,"
			2181		","
			1073		","
			2000		"
K1H,V2,Lannion Canoe Kayak,"
			0		",niveau,Guillaume Huppert,"
			2		","
			577.1		",0,"
			2182		","
			1074		","
			1984		"
K1H,S,Club Mjc St Brieuc C.k.,"
			0		",niveau,Marin Guillouet,"
			2		","
			579.94		",0,"
			2183		","
			1075		","
			2001		"
C2H,S,Club Sportif Beaumontais Canoe Kayak,"
			0		",niveau,Mathis Pomares,"
			2		","
			582.62		",0,"
			2184		","
			63		","
			2005		"
C1H,S,Pagaie Orleans Metropole,"
			0		",niveau,Mathieu Delorme,"
			2		","
			583.38		",0,"
			2185		","
			488		","
			1996		"
K1D,S,Niagara Canoe Kayak Club,"
			0		",niveau,Lena Dary,"
			2		","
			584.37		",0,"
			2186		","
			331		","
			2005		"
K1H,V2,Canoe Kayak Club Brionne,"
			0		",niveau,Jeansebastien Simonklein,"
			2		","
			587.88		",0,"
			2187		","
			1076		","
			1982		"
K1H,V2,Les Alligators - Landerneau,"
			0		",niveau,Loic Marrec,"
			2		","
			589.3		",0,"
			2188		","
			1077		","
			1981		"
C2H,V1,Canoe Kayak Club Sabolien,"
			0		",niveau,Herve Busson,"
			2		","
			589.32		",0,"
			2189		","
			64		","
			1979		"
C2H,S,Val De L'indre Canoe Kayak,"
			0		",niveau,Lucas Augu,"
			2		","
			596.37		",0,"
			2190		","
			65		","
			2002		"
C1H,S,Kayak Club De Metz,"
			0		",niveau,Silvere Desongins,"
			2		","
			601.17		",0,"
			2191		","
			489		","
			1992		"
K1D,V1,Ck De Quimper Cornouaille,"
			0		",niveau,Marie Duval,"
			2		","
			601.25		",0,"
			2192		","
			332		","
			1987		"
K1D,V1,Orthez Nautique C.k.,"
			0		",niveau,Jessica Joyau,"
			2		","
			603.44		",0,"
			2193		","
			333		","
			1989		"
K1H,S,Niagara Canoe Kayak Club,"
			0		",niveau,Riwan Guillermic,"
			2		","
			609.89		",0,"
			2194		","
			1078		","
			1995		"
K1H,V3,Canoe Kayak Club De Ham,"
			0		",niveau,Matthieu Pierre,"
			2		","
			611.58		",0,"
			2195		","
			1079		","
			1978		"
K1D,C,Canoe Kayak Du Pays De Broceliande,"
			0		",niveau,Ines Lekeux,"
			2		","
			616.27		",0,"
			2196		","
			334		","
			2009		"
C1D,S,Les Alligators - Landerneau,"
			0		",niveau,Clara Grangeon,"
			2		","
			617.4		",0,"
			2197		","
			182		","
			2003		"
C1H,S,Canoe Kayak Uzerche,"
			0		",niveau,Remi Parayre,"
			2		","
			618.74		",0,"
			2198		","
			490		","
			1994		"
C1H,V2,Csa Ruelle Canoe Kayak,"
			0		",niveau,Nicolas Labat,"
			2		","
			621.58		",0,"
			2199		","
			491		","
			1984		"
C1H,V3,Association Vezere Canoe Kayak,"
			0		",niveau,Marc Brossard,"
			2		","
			635.55		",0,"
			2200		","
			492		","
			1977		"
K1H,J,Foyer Loisirs Manslois,"
			0		",niveau,Simon Francois,"
			2		","
			644.5		",0,"
			2201		","
			1080		","
			2006		"
K1H,V3,C.k.c Plancoet,"
			0		",niveau,Stephane Gallerne,"
			2		","
			648.33		",0,"
			2202		","
			1081		","
			1975		"
K1H,S,Cadpa Huningue,"
			0		",niveau,Patrick Gutknecht,"
			2		","
			658.01		",0,"
			2203		","
			1082		","
			2005		"
K1H,S,C.k.c.i.r. St Gregoire,"
			0		",niveau,Gabriel Balafre,"
			2		","
			660.54		",0,"
			2204		","
			1083		","
			2002		"
C1H,S,Torcy Canoe Kayak,"
			0		",niveau,Jeremy Huguenin,"
			2		","
			670.46		",0,"
			2205		","
			493		","
			1991		"
K1H,M,Kayak Club De Rennes,"
			0		",niveau,Jules Piel,"
			2		","
			670.7		",0,"
			2206		","
			1084		","
			2011		"
K1H,M,Angouleme Canoe Kayak,"
			0		",niveau,Gabin Delaunay,"
			2		","
			681.35		",0,"
			2207		","
			1085		","
			2011		"
C1H,S,Canoe Kayak Haute Isere,"
			0		",niveau,Elie Sutra,"
			2		","
			688.38		",0,"
			2208		","
			494		","
			2005		"
K1H,C,C.k. Chateau Thebaud,"
			0		",niveau,Tibaud Magniette,"
			2		","
			696.06		",0,"
			2209		","
			1086		","
			2009		"
K1H,S,Kayak Club Pont Rean,"
			0		",niveau,Clement Mahe,"
			2		","
			696.89		",0,"
			2210		","
			1087		","
			2005		"
K1D,S,Canoe Kayak Aubeterre,"
			0		",niveau,Clara Brard,"
			2		","
			700.34		",0,"
			2211		","
			335		","
			2005		"
K1H,V3,Canoe Kayak Vivonne Les Pagayous,"
			0		",niveau,Quentin Geeroms,"
			2		","
			704.43		",0,"
			2212		","
			1088		","
			1979		"
K1D,S,Pagaie Orleans Metropole,"
			0		",niveau,Valentine Jussy,"
			2		","
			704.85		",0,"
			2213		","
			336		","
			2003		"
K1H,V4,Chateauneuf Vibrac CanoË Kayak,"
			0		",niveau,Sebastien Larenaudie,"
			2		","
			710.09		",0,"
			2214		","
			1089		","
			1972		"
C2H,V1,Canoe Kayak Club Brionne,"
			0		",niveau,Mickael Louchard,"
			2		","
			716.21		",0,"
			2215		","
			66		","
			1982		"
C1H,S,Canoe Kayak Du Val D'albret,"
			0		",niveau,Thomas Bisetto,"
			2		","
			719.39		",0,"
			2216		","
			495		","
			1998		"
K1H,J,Canoe Kayak Club Fertois,"
			0		",niveau,Achille Bezault,"
			2		","
			722.83		",0,"
			2217		","
			1090		","
			2007		"
C2H,S,Canoe Kayak Lagny,"
			0		",niveau,Yohan Marck,"
			2		","
			723.08		",0,"
			2218		","
			67		","
			1997		"
K1H,S,Les Alligators - Landerneau,"
			0		",niveau,Corentin Oulhen,"
			2		","
			726.3		",0,"
			2219		","
			1091		","
			1996		"
C1D,V2,Angouleme Canoe Kayak,"
			0		",niveau,Emilie Chamouleau,"
			2		","
			726.84		",0,"
			2220		","
			183		","
			1983		"
C2H,S,Plumeliau Canoe Kayak ,"
			0		",niveau,Lubin Huet,"
			2		","
			734.52		",0,"
			2221		","
			68		","
			2005		"
C2M,J,Herouville Caen Canoë Kayak,"
			0		",niveau,Zoe Dronne,"
			2		","
			740.48		",0,"
			2222		","
			37		","
			2006		"
C1H,C,Canoe Kayak Fontenay Le Comte,"
			0		",niveau,Gabriel Auvolat,"
			2		","
			741.44		",0,"
			2223		","
			496		","
			2008		"
C1H,S,Ascpa C.k. Strasbourg,"
			0		",niveau,Paul Gstalter,"
			2		","
			742.57		",0,"
			2224		","
			497		","
			2003		"
K1D,V4,Torcy Canoe Kayak,"
			0		",niveau,Lynda Heroui,"
			2		","
			748.91		",0,"
			2225		","
			337		","
			1974		"
K1H,M,Kayak Club Pont Rean,"
			0		",niveau,Angelo Perino,"
			2		","
			749.36		",0,"
			2226		","
			1092		","
			2011		"
C1H,V3,Plumeliau Canoe Kayak ,"
			0		",niveau,Nicolas Coudert,"
			2		","
			753.16		",0,"
			2227		","
			498		","
			1979		"
C1H,C,Ck De Quimper Cornouaille,"
			0		",niveau,Theo Precigoux,"
			2		","
			755.56		",0,"
			2228		","
			499		","
			2008		"
K1H,M,Canoe Kayak Club Sabolien,"
			0		",niveau,Lohan Goulhot,"
			2		","
			755.7		",0,"
			2229		","
			1093		","
			2011		"
C1H,M,Angouleme Canoe Kayak,"
			0		",niveau,Gabin Delaunay,"
			2		","
			757.52		",0,"
			2230		","
			500		","
			2011		"
C1H,S,Canoe Kayak Club Brionne,"
			0		",niveau,Leo Tellier,"
			2		","
			761.29		",0,"
			2231		","
			501		","
			2003		"
K1H,M,C.k. Chateau Thebaud,"
			0		",niveau,Noha Drouard,"
			2		","
			762.96		",0,"
			2232		","
			1094		","
			2010		"
C2H,S,Les Alligators - Landerneau,"
			0		",niveau,Florian Szabo,"
			2		","
			764.99		",0,"
			2233		","
			69		","
			2005		"
K1H,S,Bac Ck Sevres Issy,"
			0		",niveau,Arthur Devaux,"
			2		","
			765.36		",0,"
			2234		","
			1095		","
			2005		"
C2H,C,Cesson Sevigne Canoe Kayak Les Poissons Volants,"
			0		",niveau,Oscar Mizzi,"
			2		","
			769.98		",0,"
			2235		","
			70		","
			2008		"
C1H,V5,Canoe Kayak Gorges De L'ain,"
			0		",niveau,Alain Jourdant,"
			2		","
			772.51		",0,"
			2236		","
			502		","
			1961		"
C1H,C,Canoe Kayak Toulousain,"
			0		",niveau,Alexandre Hersant,"
			2		","
			775.3		",0,"
			2237		","
			503		","
			2008		"
C2H,S,Canoe Kayak Club Brionne,"
			0		",niveau,Antoine Martin,"
			2		","
			775.55		",0,"
			2238		","
			71		","
			2003		"
C2H,J,Foyer Loisirs Manslois,"
			0		",niveau,Simon Francois,"
			2		","
			776.01		",0,"
			2239		","
			72		","
			2006		"
C1D,C,Canoe Kayak Du Pays De Broceliande,"
			0		",niveau,Ines Lekeux,"
			2		","
			777.96		",0,"
			2240		","
			184		","
			2009		"
K1D,M,C.k. Chateau Thebaud,"
			0		",niveau,Louise Landerretche,"
			2		","
			779.56		",0,"
			2241		","
			338		","
			2010		"
K1H,V5,Les Alligators - Landerneau,"
			0		",niveau,Didier Rouet,"
			2		","
			783.04		",0,"
			2242		","
			1096		","
			1966		"
C2H,V1,Pagaie Orleans Metropole,"
			0		",niveau,Herve Denis,"
			2		","
			783.97		",0,"
			2243		","
			73		","
			1982		"
K1H,V5,Canoe Kayak Fontenay Le Comte,"
			0		",niveau,Christian Auvolat,"
			2		","
			791.69		",0,"
			2244		","
			1097		","
			1969		"
C1H,M,Kayak Club De Rennes,"
			0		",niveau,Jules Piel,"
			2		","
			793.55		",0,"
			2245		","
			504		","
			2011		"
C1H,M,Canoe Kayak Club France,"
			0		",niveau,Tiago Durand-lavoine,"
			2		","
			797.93		",0,"
			2246		","
			505		","
			2010		"
K1D,M,Val De L'indre Canoe Kayak,"
			0		",niveau,Mila Santamaria,"
			2		","
			799.87		",0,"
			2247		","
			339		","
			2011		"
K1H,S,Eaux Vives Oyonnax C.k.,"
			0		",niveau,Damien Chamblay,"
			2		","
			806.07		",0,"
			2248		","
			1098		","
			2003		"
K1H,M,Club C.k Montreuil Juigne,"
			0		",niveau,Sacha Daniel,"
			2		","
			807.08		",0,"
			2249		","
			1099		","
			2010		"
K1H,S,Bac Ck Sevres Issy,"
			0		",niveau,Gabriel Elbel,"
			2		","
			807.97		",0,"
			2250		","
			1100		","
			2005		"
K1H,M,Canoe Kayak Du Pays De Broceliande,"
			0		",niveau,Elouann De La Bourdonnaye,"
			2		","
			813.44		",0,"
			2251		","
			1101		","
			2011		"
C1H,S,Ascpa C.k. Strasbourg,"
			0		",niveau,Victor Henry,"
			2		","
			815.3		",0,"
			2252		","
			506		","
			2001		"
K1D,S,C.k.c.i.r. St Gregoire,"
			0		",niveau,Bertille Courteille,"
			2		","
			818.45		",0,"
			2253		","
			340		","
			2004		"
K1H,C,C.k.c.i.r. St Gregoire,"
			0		",niveau,Theophile Polet,"
			2		","
			821.11		",0,"
			2254		","
			1102		","
			2009		"
K1H,C,Vallee Vonne Canoe Kayak,"
			0		",niveau,Paul Bacle Lacombe,"
			2		","
			821.97		",0,"
			2255		","
			1103		","
			2009		"
K1H,J,Chauvigny Valdivienne Canoe Kayak,"
			0		",niveau,Paul Bruneteau,"
			2		","
			824.27		",0,"
			2256		","
			1104		","
			2006		"
C1H,J,Foyer Loisirs Manslois,"
			0		",niveau,Jules Mauget,"
			2		","
			829.16		",0,"
			2257		","
			507		","
			2006		"
K1H,C,C.k. Chateau Thebaud,"
			0		",niveau,Remi Launay,"
			2		","
			832.49		",0,"
			2258		","
			1105		","
			2008		"
K1H,S,Canoe Kayak Toulousain,"
			0		",niveau,Hugo Vangilluwen,"
			2		","
			835.47		",0,"
			2259		","
			1106		","
			2005		"
K1H,C,C.k.c.i.r. St Gregoire,"
			0		",niveau,Mathis Mangeard,"
			2		","
			839.63		",0,"
			2260		","
			1107		","
			2008		"
K1H,J,Canoe Kayak Clisson,"
			0		",niveau,Liam Guilgault,"
			2		","
			842.71		",0,"
			2261		","
			1108		","
			2007		"
K1H,C,Sillery Champagne C.k.,"
			0		",niveau,Dorian Delcroix-paslier,"
			2		","
			846.44		",0,"
			2262		","
			1109		","
			2008		"
C1H,C,Orthez Nautique C.k.,"
			0		",niveau,Amaury Faia,"
			2		","
			849.3		",0,"
			2263		","
			508		","
			2008		"
C2M,V1,Annonay Canoe Kayak Club,"
			0		",niveau,Denis Cote,"
			2		","
			849.34		",0,"
			2264		","
			38		","
			2009		"
K1D,C,La Roche Derrien Canoe Kayak,"
			0		",niveau,Iona Le CorguillÉ,"
			2		","
			854.54		",0,"
			2265		","
			341		","
			2008		"
C1D,S,Lannion Canoe Kayak,"
			0		",niveau,Laurie Beaurepere,"
			2		","
			857.91		",0,"
			2266		","
			185		","
			2003		"
K1H,C,K.c. Tours Sur Marne,"
			0		",niveau,Manyh Hammacha,"
			2		","
			858.12		",0,"
			2267		","
			1110		","
			2009		"
C1H,C,Canoe Kayak Clisson,"
			0		",niveau,Arthur Chouteau,"
			2		","
			861.26		",0,"
			2268		","
			509		","
			2009		"
K1H,C,Kayak Club Pont Rean,"
			0		",niveau,Priam Lheureux Legris,"
			2		","
			862.58		",0,"
			2269		","
			1111		","
			2009		"
K1H,S,Canoe Kayak Dolois,"
			0		",niveau,Victor Dormoy,"
			2		","
			863.49		",0,"
			2270		","
			1112		","
			1995		"
C1H,C,Muret Olympique C.k.,"
			0		",niveau,Matthieu Margherita,"
			2		","
			864.29		",0,"
			2271		","
			510		","
			2009		"
C1D,M,Val De L'indre Canoe Kayak,"
			0		",niveau,Mila Santamaria,"
			2		","
			864.39		",0,"
			2272		","
			186		","
			2011		"
C2M,J,Cadpa Huningue,"
			0		",niveau,Fia Buetikofer,"
			2		","
			871.99		",0,"
			2273		","
			39		","
			2006		"
K1H,M,C.k.c. Guingampais,"
			0		",niveau,Baptiste Blanchard-fougeroux,"
			2		","
			872.4		",0,"
			2274		","
			1113		","
			2011		"
K1D,M,Canoe Kayak Jarnac Sports,"
			0		",niveau,Beatrice Lorrain,"
			2		","
			872.61		",0,"
			2275		","
			342		","
			2010		"
K1H,C,Lannion Canoe Kayak,"
			0		",niveau,Gaspard Ballarini,"
			2		","
			875.99		",0,"
			2276		","
			1114		","
			2009		"
C2H,S,Club Loisirs Pop. Lochrist,"
			0		",niveau,Killian Flegeau,"
			2		","
			880		",0,"
			2277		","
			74		","
			2005		"
K1H,V3,Amicale Laique Pontouvre,"
			0		",niveau,Emmanuel Delahaie,"
			2		","
			881.78		",0,"
			2278		","
			1115		","
			1979		"
K1H,C,Angouleme Canoe Kayak,"
			0		",niveau,Maxence Martegoute,"
			2		","
			886.81		",0,"
			2279		","
			1116		","
			2008		"
C2H,J,Lanester Canoe Kayak Club,"
			0		",niveau,Lucas Hado,"
			2		","
			887.34		",0,"
			2280		","
			75		","
			2006		"
K1H,M,Red Star Club Champigny,"
			0		",niveau,Ilyan Mokhtar Benounane,"
			2		","
			887.74		",0,"
			2281		","
			1117		","
			2010		"
K1H,M,Torcy Canoe Kayak,"
			0		",niveau,Samuel Machavoine,"
			2		","
			890.03		",0,"
			2282		","
			1118		","
			2010		"
C1H,C,Canoe Kayak Club Fertois,"
			0		",niveau,Emile Pichard,"
			2		","
			890.62		",0,"
			2283		","
			511		","
			2008		"
K1H,V4,Sillery Champagne C.k.,"
			0		",niveau,Mathieu Domon,"
			2		","
			893.14		",0,"
			2284		","
			1119		","
			1971		"
K1H,C,Chateauneuf Vibrac CanoË Kayak,"
			0		",niveau,Arthur Lebreton,"
			2		","
			904.75		",0,"
			2285		","
			1120		","
			2009		"
C2M,C,Canoe Kayak Tain Tournon,"
			0		",niveau,Cedric Passas,"
			2		","
			905.23		",0,"
			2286		","
			40		","
			2008		"
K1H,S,Canoe Kayak Club St Victurnien,"
			0		",niveau,Maxime Dupuy,"
			2		","
			905.4		",0,"
			2287		","
			1121		","
			2001		"
K1H,M,Kayak Club De Rennes,"
			0		",niveau,Johan Schmitt,"
			2		","
			906.41		",0,"
			2288		","
			1122		","
			2011		"
K1H,S,Angouleme Canoe Kayak,"
			0		",niveau,Baptiste Le Gal-dutheil,"
			2		","
			908.28		",0,"
			2289		","
			1123		","
			2004		"
K1H,V5,U.s. Orleans Canoe Kayak,"
			0		",niveau,Jean-marc Vallee,"
			2		","
			910.12		",0,"
			2290		","
			1124		","
			1966		"
K1H,C,Canoe Kayak Vivonne Les Pagayous,"
			0		",niveau,Leo Bouchet,"
			2		","
			912.37		",0,"
			2291		","
			1125		","
			2008		"
C1D,C,Muret Olympique C.k.,"
			0		",niveau,Anaelle Carayon,"
			2		","
			921.13		",0,"
			2292		","
			187		","
			2008		"
K1D,M,C.k.c Plancoet,"
			0		",niveau,Elise Biney,"
			2		","
			926.7		",0,"
			2293		","
			343		","
			2011		"
C1H,S,Chateauneuf Vibrac CanoË Kayak,"
			0		",niveau,Clement Turgis,"
			2		","
			929.54		",0,"
			2294		","
			512		","
			2004		"
C2H,J,Canoe Kayak Jarnac Sports,"
			0		",niveau,Benjamin Roy,"
			2		","
			932.07		",0,"
			2295		","
			76		","
			2006		"
K1H,M,C.k.c.i.r. St Gregoire,"
			0		",niveau,Mahe Le Bars,"
			2		","
			937.44		",0,"
			2296		","
			1126		","
			2011		"
K1H,C,Amicale Laique Pontouvre,"
			0		",niveau,Lucas Rouger,"
			2		","
			938.55		",0,"
			2297		","
			1127		","
			2009		"
C1H,C,Orthez Nautique C.k.,"
			0		",niveau,Alexis Hillotte,"
			2		","
			945.25		",0,"
			2298		","
			513		","
			2009		"
C1H,C,Canoe Kayak Toulousain,"
			0		",niveau,Luis Andre,"
			2		","
			947.37		",0,"
			2299		","
			514		","
			2008		"
C1D,M,Red Star Club Champigny,"
			0		",niveau,Eva Martins,"
			2		","
			951.16		",0,"
			2300		","
			188		","
			2010		"
C2H,V3,Club Sportif Beaumontais Canoe Kayak,"
			0		",niveau,Bertrand Avril,"
			2		","
			957.25		",0,"
			2301		","
			77		","
			1979		"
K1H,S,La Pagaie Des Avens,"
			0		",niveau,Malo Jaffre,"
			2		","
			958.46		",0,"
			2302		","
			1128		","
			1999		"
,C,Bac Ck Sevres Issy,"
			0		",niveau,Noa Nikiema-schwarz,"
			2		","
			966.25		",0,"
			2303		","
			-		","
			2008		"
C2H,S,Canoe Kayak Jarnac Sports,"
			0		",niveau,Vincent Tisseron,"
			2		","
			968.12		",0,"
			2304		","
			78		","
			2004		"
C1H,S,Csa Ruelle Canoe Kayak,"
			0		",niveau,Felix Floriot,"
			2		","
			972.01		",0,"
			2305		","
			515		","
			1991		"
K1H,M,Pont D'ouilly Loisirs,"
			0		",niveau,Simon Lecoeur,"
			2		","
			974.27		",0,"
			2306		","
			1129		","
			2010		"
C2H,V5,Marne Et Gondoire CanoË Kayak,"
			0		",niveau,Francois Durand,"
			2		","
			987.19		",0,"
			2307		","
			79		","
			1966		"
C1H,C,C.k. Chateau Thebaud,"
			0		",niveau,Remi Launay,"
			2		","
			996.37		",0,"
			2308		","
			516		","
			2008		"
C1H,J,Montpellier Mediterranee Metropole Ck-uc,"
			0		",niveau,Guillaume Olive,"
			2		","
			999.96		",0,"
			2309		","
			517		","
			2007		"
C2H,J,Chambery Le Bourget Canoe Kayak,"
			0		",niveau,Gustave Gonseth,"
			2		","
			1004.12		",0,"
			2310		","
			80		","
			2006		"
C1H,C,Muret Olympique C.k.,"
			0		",niveau,Lohan Redonnet,"
			2		","
			1004.37		",0,"
			2311		","
			518		","
			2009		"
C1D,M,Niagara Canoe Kayak Club,"
			0		",niveau,Lily Biso,"
			2		","
			1011.2		",0,"
			2312		","
			189		","
			2010		"
C1H,C,C.k.c. Guingampais,"
			0		",niveau,Enoha Fejean Bideau,"
			2		","
			1017.57		",0,"
			2313		","
			519		","
			2009		"
C1H,C,Sillery Champagne C.k.,"
			0		",niveau,Dorian Delcroix-paslier,"
			2		","
			1022.04		",0,"
			2314		","
			520		","
			2008		"
C1H,S,Club Mjc St Brieuc C.k.,"
			0		",niveau,Marin Guillouet,"
			2		","
			1023.86		",0,"
			2315		","
			521		","
			2001		"
C1H,C,Canoe Kayak Toulousain,"
			0		",niveau,Maxime Coulondre,"
			2		","
			1031.08		",0,"
			2316		","
